Time,Temp,Humi,Motor Temp,XVal,YVal,ZVal,Vibe,Count
2611.709999999846,21.4,28.6,38.76,235.44,0.0,294.3,176.0,957.0
2611.979999999846,21.4,28.6,38.76,0.0,58.86,0.0,19.0,958.0
2612.249999999846,21.4,28.6,38.76,0.0,0.0,0.0,0.0,958.0
2612.519999999846,21.4,28.6,38.76,0.0,58.86,176.58,78.0,958.0
2612.789999999846,21.4,28.6,38.76,284.49,166.77,353.16,268.0,958.0
2613.059999999846,21.4,28.6,39.02,0.0,0.0,58.86,19.0,958.0
2613.3299999998458,21.4,28.6,39.02,0.0,0.0,0.0,0.0,958.0
2613.5999999998457,21.4,28.5,39.02,0.0,0.0,0.0,0.0,958.0
2613.8699999998457,21.4,28.5,38.76,0.0,58.86,0.0,19.0,958.0
2614.1399999998457,21.4,28.5,39.02,58.86,0.0,0.0,19.0,958.0
2614.4099999998457,21.4,28.5,39.02,402.21,0.0,176.58,192.0,958.0
2614.6799999998457,21.4,28.5,38.76,58.86,0.0,0.0,19.0,959.0
2614.9499999998457,21.4,28.5,38.76,0.0,58.86,0.0,19.0,959.0
2615.2199999998456,21.4,28.5,39.02,58.86,0.0,49.05,35.0,959.0
2615.4899999998456,21.4,28.5,39.02,402.21,0.0,176.58,192.0,959.0
2615.7599999998456,21.4,28.5,38.76,58.86,58.86,49.05,55.0,959.0
2616.0299999998456,21.4,28.5,39.02,0.0,0.0,58.86,19.0,959.0
2616.2999999998456,21.4,28.5,39.02,0.0,0.0,58.86,19.0,959.0
2616.5699999998455,21.4,28.5,39.02,0.0,0.0,0.0,0.0,959.0
2616.8399999998455,21.4,28.5,39.02,58.86,58.86,0.0,39.0,959.0
2617.1099999998455,21.4,28.5,38.76,461.07,107.91,58.86,209.0,959.0
2617.3799999998455,21.4,28.5,39.02,0.0,0.0,0.0,0.0,960.0
2617.6499999998455,21.4,28.5,38.76,0.0,58.86,0.0,19.0,960.0
2617.9199999998455,21.4,28.6,39.02,58.86,58.86,58.86,58.0,960.0
2618.1899999998454,21.4,28.6,38.76,58.86,235.44,412.02,235.0,960.0
2618.4599999998454,21.4,28.6,38.76,58.86,58.86,0.0,39.0,960.0
2618.7299999998454,21.4,28.6,39.02,0.0,58.86,58.86,39.0,960.0
2618.9999999998454,21.4,28.6,39.02,0.0,58.86,58.86,39.0,960.0
2619.2699999998454,21.4,28.6,39.02,0.0,0.0,0.0,0.0,960.0
2619.5399999998453,21.4,28.6,39.02,58.86,0.0,49.05,35.0,960.0
2619.8099999998453,21.4,28.6,38.76,0.0,58.86,225.63,94.0,960.0
2620.0799999998453,21.4,28.6,39.02,0.0,58.86,58.86,39.0,961.0
2620.3499999998453,21.4,28.6,39.02,0.0,58.86,0.0,19.0,961.0
2620.6199999998453,21.4,28.6,39.02,58.86,58.86,117.72,78.0,961.0
2620.8899999998453,21.4,28.6,39.02,58.86,58.86,176.58,98.0,961.0
2621.1599999998452,21.4,28.6,39.02,58.86,0.0,0.0,19.0,961.0
2621.429999999845,21.4,28.6,39.02,0.0,58.86,0.0,19.0,961.0
2621.699999999845,21.4,28.6,39.02,0.0,0.0,0.0,0.0,961.0
2621.969999999845,21.4,28.6,39.02,0.0,0.0,0.0,0.0,961.0
2622.239999999845,21.4,28.6,39.02,107.91,58.86,225.63,130.0,961.0
2622.509999999845,21.4,28.6,38.76,107.91,58.86,107.91,91.0,961.0
2622.779999999845,21.4,28.6,38.76,0.0,0.0,0.0,0.0,962.0
2623.049999999845,21.4,28.6,38.76,58.86,0.0,0.0,19.0,962.0
2623.319999999845,21.4,28.6,39.02,117.72,225.63,117.72,153.0,962.0
2623.589999999845,21.4,28.6,39.02,107.91,58.86,176.58,114.0,962.0
2623.859999999845,21.4,28.6,39.02,0.0,0.0,58.86,19.0,962.0
2624.129999999845,21.4,28.6,39.02,0.0,58.86,58.86,39.0,962.0
2624.399999999845,21.4,28.6,39.02,0.0,0.0,0.0,0.0,962.0
2624.669999999845,21.4,28.6,39.02,0.0,0.0,0.0,0.0,962.0
2624.939999999845,21.4,28.6,39.02,0.0,107.91,0.0,35.0,962.0
2625.209999999845,21.4,28.6,39.02,117.72,166.77,58.86,114.0,962.0
2625.479999999845,21.4,28.6,39.02,58.86,58.86,0.0,39.0,963.0
2625.749999999845,21.4,28.6,38.76,0.0,0.0,0.0,0.0,963.0
2626.019999999845,21.4,28.5,38.76,0.0,0.0,117.72,39.0,963.0
2626.289999999845,21.4,28.5,38.76,225.63,58.86,117.72,134.0,963.0
2626.559999999845,21.4,28.5,39.02,0.0,58.86,58.86,39.0,963.0
2626.829999999845,21.4,28.5,39.02,0.0,0.0,58.86,19.0,963.0
2627.099999999845,21.4,28.5,39.02,0.0,58.86,58.86,39.0,963.0
2627.369999999845,21.4,28.5,39.02,0.0,58.86,58.86,39.0,963.0
2627.639999999845,21.4,28.5,39.02,58.86,58.86,235.44,117.0,963.0
2627.909999999845,21.4,28.5,39.02,58.86,107.91,294.3,153.0,963.0
2628.1799999998448,21.4,28.6,39.02,0.0,58.86,0.0,19.0,964.0
2628.4499999998447,21.4,28.6,39.02,0.0,0.0,0.0,0.0,964.0
2628.7199999998447,21.4,28.6,39.02,58.86,0.0,49.05,35.0,964.0
2628.9899999998447,21.4,28.6,39.02,235.44,294.3,166.77,232.0,964.0
2629.2599999998447,21.4,28.6,39.02,117.72,0.0,0.0,39.0,964.0
2629.5299999998447,21.4,28.6,39.02,0.0,58.86,58.86,39.0,964.0
2629.7999999998447,21.4,28.6,39.02,0.0,0.0,58.86,19.0,964.0
2630.0699999998446,21.4,28.6,39.02,0.0,58.86,58.86,39.0,964.0
2630.3399999998446,21.4,28.6,38.76,0.0,107.91,353.16,153.0,964.0
2630.6099999998446,21.4,28.6,39.02,58.86,58.86,412.02,176.0,964.0
2630.8799999998446,21.4,28.6,39.02,58.86,0.0,58.86,39.0,965.0
2631.1499999998446,21.4,28.6,39.02,0.0,0.0,0.0,0.0,965.0
2631.4199999998445,21.4,28.6,39.02,166.77,0.0,235.44,134.0,965.0
2631.6899999998445,21.4,28.6,39.02,107.91,225.63,117.72,150.0,965.0
2631.9599999998445,21.4,28.6,39.02,58.86,107.91,58.86,75.0,965.0
2632.2299999998445,21.4,28.6,39.02,58.86,58.86,0.0,39.0,965.0
2632.4999999998445,21.4,28.5,39.27,0.0,58.86,58.86,39.0,965.0
2632.7699999998445,21.4,28.5,39.02,0.0,0.0,58.86,19.0,965.0
2633.0399999998444,21.4,28.5,39.02,0.0,0.0,117.72,39.0,965.0
2633.3099999998444,21.4,28.5,39.02,58.86,58.86,0.0,39.0,965.0
2633.5799999998444,21.4,28.5,38.76,58.86,58.86,49.05,55.0,965.0
2633.8499999998444,21.4,28.5,39.02,58.86,0.0,0.0,19.0,966.0
2634.1199999998444,21.4,28.5,39.02,58.86,0.0,0.0,19.0,966.0
2634.3899999998443,21.4,28.5,39.02,58.86,235.44,0.0,98.0,966.0
2634.6599999998443,21.4,28.6,39.02,0.0,225.63,0.0,75.0,966.0
2634.9299999998443,21.4,28.6,39.02,0.0,0.0,0.0,0.0,966.0
2635.1999999998443,21.4,28.6,39.02,58.86,0.0,58.86,39.0,966.0
2635.4699999998443,21.4,28.6,39.02,0.0,0.0,0.0,0.0,966.0
2635.7399999998443,21.4,28.6,39.02,0.0,0.0,0.0,0.0,966.0
2636.0099999998442,21.4,28.6,39.02,58.86,166.77,166.77,130.0,966.0
2636.279999999844,21.4,28.6,38.76,117.72,225.63,58.86,134.0,966.0
2636.549999999844,21.4,28.6,39.02,0.0,0.0,58.86,19.0,967.0
2636.819999999844,21.4,28.6,39.02,0.0,0.0,0.0,0.0,967.0
2637.089999999844,21.4,28.6,39.02,58.86,461.07,58.86,192.0,967.0
2637.359999999844,21.4,28.6,39.02,402.21,461.07,922.14,595.0,967.0
2637.629999999844,21.4,28.6,39.27,0.0,0.0,0.0,0.0,967.0
2637.899999999844,21.4,28.6,39.02,0.0,0.0,0.0,0.0,967.0
2638.169999999844,21.4,28.6,39.02,58.86,0.0,0.0,19.0,967.0
2638.439999999844,21.4,28.6,39.02,0.0,0.0,0.0,0.0,967.0
2638.709999999844,21.4,28.6,39.02,58.86,58.86,58.86,58.0,967.0
2638.979999999844,21.4,28.6,38.76,58.86,58.86,58.86,58.0,967.0
2639.249999999844,21.4,28.6,38.76,0.0,58.86,58.86,39.0,968.0
2639.519999999844,21.4,28.6,39.02,58.86,0.0,0.0,19.0,968.0
2639.789999999844,21.4,28.6,39.02,58.86,166.77,49.05,91.0,968.0
2640.059999999844,21.4,28.6,39.27,58.86,117.72,353.16,176.0,968.0
2640.329999999844,21.4,28.6,39.02,0.0,0.0,0.0,0.0,968.0
2640.599999999844,21.4,28.6,39.27,0.0,58.86,0.0,19.0,968.0
2640.869999999844,21.4,28.6,39.02,0.0,0.0,0.0,0.0,968.0
2641.139999999844,21.4,28.6,39.02,0.0,0.0,58.86,19.0,968.0
2641.409999999844,21.4,28.6,39.02,58.86,107.91,235.44,134.0,968.0
2641.679999999844,21.4,28.6,39.02,0.0,343.35,176.58,173.0,968.0
2641.949999999844,21.4,28.6,39.02,0.0,58.86,0.0,19.0,969.0
2642.219999999844,21.4,28.6,39.02,58.86,58.86,0.0,39.0,969.0
2642.489999999844,21.4,28.6,39.02,58.86,117.72,0.0,58.0,969.0
2642.759999999844,21.4,28.6,39.02,117.72,107.91,117.72,114.0,969.0
2643.0299999998438,21.4,28.6,39.02,0.0,0.0,0.0,0.0,969.0
2643.2999999998437,21.4,28.5,39.02,0.0,0.0,0.0,0.0,969.0
2643.5699999998437,21.4,28.5,39.02,0.0,0.0,0.0,0.0,969.0
2643.8399999998437,21.4,28.5,39.02,0.0,58.86,0.0,19.0,969.0
2644.1099999998437,21.4,28.5,39.27,58.86,58.86,235.44,117.0,969.0
2644.3799999998437,21.4,28.5,39.02,58.86,0.0,58.86,39.0,969.0
2644.6499999998437,21.4,28.5,39.02,0.0,58.86,0.0,19.0,970.0
2644.9199999998436,21.4,28.5,39.02,58.86,0.0,0.0,19.0,970.0
2645.1899999998436,21.4,28.5,39.02,58.86,402.21,166.77,209.0,970.0
2645.4599999998436,21.4,28.6,39.02,58.86,58.86,117.72,78.0,970.0
2645.7299999998436,21.4,28.6,39.02,0.0,0.0,0.0,0.0,970.0
2645.9999999998436,21.4,28.6,39.02,0.0,0.0,0.0,0.0,970.0
2646.2699999998435,21.4,28.6,39.02,0.0,0.0,58.86,19.0,970.0
2646.5399999998435,21.4,28.6,39.02,58.86,0.0,49.05,35.0,970.0
2646.8099999998435,21.4,28.6,39.02,166.77,0.0,117.72,94.0,970.0
2647.0799999998435,21.4,28.6,39.02,107.91,0.0,225.63,111.0,970.0
2647.3499999998435,21.4,28.6,38.76,58.86,0.0,0.0,19.0,971.0
2647.6199999998435,21.4,28.5,39.02,0.0,58.86,0.0,19.0,971.0
2647.8899999998434,21.4,28.5,39.02,58.86,107.91,235.44,134.0,971.0
2648.1599999998434,21.4,28.5,39.02,225.63,117.72,117.72,153.0,971.0
2648.4299999998434,21.4,28.5,39.27,58.86,58.86,58.86,58.0,971.0
2648.9699999998434,21.4,28.5,39.02,0.0,58.86,58.86,39.0,971.0
2649.2399999998433,21.4,28.5,39.02,0.0,0.0,0.0,0.0,971.0
2649.5099999998433,21.4,28.5,39.02,58.86,107.91,176.58,114.0,971.0
2649.7799999998433,21.4,28.5,39.27,402.21,176.58,0.0,192.0,971.0
2650.0499999998433,21.4,28.5,39.02,0.0,58.86,107.91,55.0,972.0
2650.3199999998433,21.4,28.5,39.02,58.86,0.0,0.0,19.0,972.0
2650.5899999998433,21.4,28.5,39.02,0.0,0.0,58.86,19.0,972.0
2650.8599999998432,21.4,28.5,39.02,166.77,176.58,58.86,134.0,972.0
2651.129999999843,21.4,28.5,39.02,58.86,58.86,107.91,75.0,972.0
2651.399999999843,21.4,28.5,39.02,0.0,0.0,58.86,19.0,972.0
2651.669999999843,21.4,28.5,39.02,0.0,0.0,58.86,19.0,972.0
2651.939999999843,21.4,28.6,39.27,0.0,0.0,58.86,19.0,972.0
2652.209999999843,21.4,28.6,39.02,0.0,0.0,0.0,0.0,972.0
2652.479999999843,21.4,28.6,39.02,107.91,107.91,235.44,150.0,972.0
2652.749999999843,21.4,28.6,39.02,58.86,58.86,0.0,39.0,973.0
2653.019999999843,21.4,28.6,39.02,58.86,0.0,0.0,19.0,973.0
2653.289999999843,21.4,28.6,39.02,58.86,0.0,49.05,35.0,973.0
2653.559999999843,21.4,28.6,39.02,343.35,58.86,0.0,134.0,973.0
2653.829999999843,21.4,28.5,39.02,58.86,58.86,117.72,78.0,973.0
2654.099999999843,21.4,28.5,39.02,0.0,0.0,117.72,39.0,973.0
2654.369999999843,21.4,28.5,39.27,0.0,58.86,58.86,39.0,973.0
2654.639999999843,21.4,28.5,39.02,0.0,0.0,58.86,19.0,973.0
2654.909999999843,21.4,28.5,39.27,58.86,58.86,176.58,98.0,973.0
2655.179999999843,21.4,28.5,39.02,235.44,294.3,107.91,212.0,973.0
2655.449999999843,21.4,28.5,39.02,0.0,0.0,49.05,16.0,974.0
2655.719999999843,21.4,28.5,39.02,0.0,0.0,0.0,0.0,974.0
2655.989999999843,21.4,28.6,39.27,0.0,58.86,49.05,35.0,974.0
2656.259999999843,21.4,28.6,39.02,343.35,58.86,176.58,192.0,974.0
2656.529999999843,21.4,28.6,39.02,58.86,58.86,117.72,78.0,974.0
2656.799999999843,21.4,28.6,39.27,0.0,0.0,58.86,19.0,974.0
2657.069999999843,21.4,28.6,39.27,0.0,58.86,58.86,39.0,974.0
2657.339999999843,21.4,28.6,39.27,0.0,0.0,0.0,0.0,974.0
2657.609999999843,21.4,28.6,39.27,58.86,58.86,49.05,55.0,974.0
2657.8799999998428,21.4,28.6,39.02,107.91,117.72,402.21,209.0,974.0
2658.1499999998427,21.4,28.5,39.02,0.0,117.72,49.05,55.0,975.0
2658.4199999998427,21.4,28.5,39.02,0.0,58.86,49.05,35.0,975.0
2658.6899999998427,21.4,28.5,39.02,107.91,58.86,117.72,94.0,975.0
2658.9599999998427,21.4,28.5,39.02,58.86,402.21,117.72,192.0,975.0
2659.2299999998427,21.4,28.5,39.02,166.77,0.0,294.3,153.0,975.0
2659.4999999998427,21.4,28.5,39.02,0.0,58.86,58.86,39.0,975.0
2659.7699999998426,21.4,28.5,39.27,0.0,0.0,58.86,19.0,975.0
2660.0399999998426,21.4,28.5,39.02,0.0,0.0,0.0,0.0,975.0
2660.3099999998426,21.4,28.5,39.02,0.0,58.86,49.05,35.0,975.0
2660.5799999998426,21.4,28.5,39.02,107.91,58.86,235.44,134.0,975.0
2660.8499999998426,21.4,28.5,39.02,117.72,58.86,49.05,75.0,976.0
2661.1199999998425,21.4,28.5,39.02,0.0,58.86,0.0,19.0,976.0
2661.3899999998425,21.4,28.5,39.02,0.0,58.86,0.0,19.0,976.0
2661.6599999998425,21.4,28.5,39.02,0.0,166.77,0.0,55.0,976.0
2661.9299999998425,21.4,28.5,39.02,0.0,58.86,58.86,39.0,976.0
2662.1999999998425,21.4,28.5,39.27,0.0,58.86,117.72,58.0,976.0
2662.4699999998425,21.4,28.5,39.27,0.0,0.0,58.86,19.0,976.0
2662.7399999998424,21.4,28.5,39.27,0.0,0.0,0.0,0.0,976.0
2663.0099999998424,21.4,28.5,39.02,0.0,58.86,49.05,35.0,976.0
2663.2799999998424,21.4,28.5,39.27,176.58,117.72,294.3,196.0,976.0
2663.5499999998424,21.4,28.5,39.02,0.0,58.86,0.0,19.0,977.0
2663.8199999998424,21.4,28.5,39.27,0.0,0.0,0.0,0.0,977.0
2664.0899999998423,21.4,28.5,39.27,58.86,58.86,117.72,78.0,977.0
2664.3599999998423,21.4,28.5,39.02,0.0,343.35,235.44,192.0,977.0
2664.6299999998423,21.4,28.5,39.02,58.86,58.86,176.58,98.0,977.0
2664.8999999998423,21.4,28.5,39.27,0.0,58.86,58.86,39.0,977.0
2665.1699999998423,21.4,28.5,39.27,0.0,0.0,58.86,19.0,977.0
2665.4399999998423,21.4,28.5,39.27,0.0,0.0,0.0,0.0,977.0
2665.7099999998422,21.4,28.5,39.27,117.72,58.86,0.0,58.0,977.0
2665.979999999842,21.4,28.5,39.02,0.0,117.72,0.0,39.0,977.0
2666.249999999842,21.4,28.5,39.02,0.0,117.72,0.0,39.0,978.0
2666.519999999842,21.4,28.6,39.27,0.0,0.0,0.0,0.0,978.0
2666.789999999842,21.4,28.6,39.02,176.58,58.86,0.0,78.0,978.0
2667.059999999842,21.4,28.6,39.02,568.98,804.42,627.84,667.0,978.0
2667.329999999842,21.4,28.6,39.02,107.91,117.72,225.63,150.0,978.0
2667.599999999842,21.4,28.6,39.27,58.86,58.86,0.0,39.0,978.0
2667.869999999842,21.4,28.6,39.27,0.0,58.86,58.86,39.0,978.0
2668.139999999842,21.4,28.6,39.27,0.0,0.0,58.86,19.0,978.0
2668.409999999842,21.4,28.5,39.27,166.77,0.0,58.86,75.0,978.0
2668.679999999842,21.4,28.5,39.27,176.58,343.35,235.44,251.0,978.0
2668.949999999842,21.4,28.5,39.02,0.0,117.72,49.05,55.0,979.0
2669.219999999842,21.4,28.5,39.02,0.0,58.86,0.0,19.0,979.0
2669.489999999842,21.4,28.5,39.02,117.72,0.0,107.91,75.0,979.0
2669.759999999842,21.4,28.5,39.02,235.44,166.77,49.05,150.0,979.0
2670.029999999842,21.4,28.5,39.02,0.0,58.86,58.86,39.0,979.0
2670.299999999842,21.4,28.5,39.27,0.0,58.86,58.86,39.0,979.0
2670.569999999842,21.4,28.5,39.27,0.0,0.0,58.86,19.0,979.0
2670.839999999842,21.4,28.5,39.27,0.0,0.0,58.86,19.0,979.0
2671.109999999842,21.4,28.5,39.02,58.86,0.0,49.05,35.0,979.0
2671.379999999842,21.4,28.5,39.27,107.91,107.91,0.0,71.0,979.0
2671.649999999842,21.4,28.5,39.02,58.86,58.86,0.0,39.0,980.0
2671.919999999842,21.4,28.5,39.02,0.0,58.86,0.0,19.0,980.0
2672.189999999842,21.4,28.5,39.27,0.0,58.86,176.58,78.0,980.0
2672.459999999842,21.4,28.5,39.02,696.51,107.91,343.35,382.0,980.0
2672.7299999998418,21.4,28.6,39.02,58.86,0.0,235.44,98.0,980.0
2672.9999999998417,21.4,28.6,39.27,0.0,58.86,0.0,19.0,980.0
2673.2699999998417,21.4,28.6,39.27,0.0,0.0,58.86,19.0,980.0
2673.5399999998417,21.4,28.6,39.27,58.86,0.0,0.0,19.0,980.0
2673.8099999998417,21.4,28.6,39.27,0.0,0.0,176.58,58.0,980.0
2674.0799999998417,21.4,28.6,39.27,117.72,225.63,58.86,134.0,980.0
2674.3499999998417,21.4,28.6,39.02,0.0,0.0,49.05,16.0,980.0
2674.6199999998416,21.4,28.6,39.02,0.0,0.0,0.0,0.0,981.0
2674.8899999998416,21.4,28.6,39.02,58.86,0.0,49.05,35.0,981.0
2675.1599999998416,21.4,28.6,39.02,225.63,58.86,107.91,130.0,981.0
2675.4299999998416,21.4,28.6,39.02,166.77,235.44,225.63,209.0,981.0
2675.6999999998416,21.4,28.6,39.27,58.86,58.86,49.05,55.0,981.0
2675.9699999998415,21.4,28.6,39.27,0.0,58.86,0.0,19.0,981.0
2676.2399999998415,21.4,28.6,39.27,0.0,58.86,58.86,39.0,981.0
2676.5099999998415,21.4,28.6,39.27,58.86,0.0,0.0,19.0,981.0
2676.7799999998415,21.4,28.6,39.27,58.86,58.86,58.86,58.0,981.0
2677.0499999998415,21.4,28.6,39.02,117.72,284.49,58.86,153.0,981.0
2677.3199999998415,21.4,28.6,39.02,0.0,58.86,0.0,19.0,982.0
2677.5899999998414,21.4,28.6,39.27,58.86,0.0,0.0,19.0,982.0
2677.8599999998414,21.4,28.6,39.27,58.86,461.07,117.72,212.0,982.0
2678.1299999998414,21.4,28.6,39.27,107.91,343.35,343.35,264.0,982.0
2678.3999999998414,21.4,28.6,39.27,58.86,58.86,0.0,39.0,982.0
2678.6699999998414,21.4,28.6,39.27,58.86,0.0,0.0,19.0,982.0
2678.9399999998413,21.4,28.6,39.27,0.0,58.86,0.0,19.0,982.0
2679.2099999998413,21.4,28.5,39.02,0.0,0.0,0.0,0.0,982.0
2679.4799999998413,21.4,28.5,39.27,284.49,58.86,117.72,153.0,982.0
2679.7499999998413,21.4,28.5,39.02,58.86,0.0,49.05,35.0,982.0
2680.0199999998413,21.4,28.5,39.02,58.86,0.0,0.0,19.0,983.0
2680.2899999998413,21.4,28.5,39.27,0.0,0.0,0.0,0.0,983.0
2680.5599999998412,21.4,28.5,39.27,58.86,568.98,58.86,228.0,983.0
2680.829999999841,21.4,28.5,39.27,107.91,117.72,58.86,94.0,983.0
2681.099999999841,21.4,28.6,39.27,58.86,58.86,0.0,39.0,983.0
2681.369999999841,21.4,28.6,39.27,58.86,58.86,58.86,58.0,983.0
2681.639999999841,21.4,28.6,39.27,58.86,0.0,0.0,19.0,983.0
2681.909999999841,21.4,28.6,39.02,0.0,58.86,176.58,78.0,983.0
2682.179999999841,21.4,28.6,39.27,0.0,107.91,235.44,114.0,983.0
2682.449999999841,21.4,28.6,39.02,176.58,0.0,49.05,75.0,983.0
2682.719999999841,21.4,28.6,39.02,58.86,0.0,58.86,39.0,984.0
2682.989999999841,21.4,28.5,39.27,0.0,0.0,58.86,19.0,984.0
2683.259999999841,21.4,28.5,39.27,107.91,117.72,49.05,91.0,984.0
2683.529999999841,21.4,28.5,39.02,58.86,225.63,117.72,134.0,984.0
2683.799999999841,21.4,28.5,39.27,0.0,0.0,49.05,16.0,984.0
2684.069999999841,21.4,28.5,39.27,58.86,0.0,0.0,19.0,984.0
2684.339999999841,21.4,28.5,39.27,0.0,58.86,0.0,19.0,984.0
2684.609999999841,21.4,28.5,39.27,0.0,0.0,58.86,19.0,984.0
2684.879999999841,21.4,28.5,39.27,0.0,0.0,0.0,0.0,984.0
2685.149999999841,21.4,28.5,39.02,58.86,176.58,49.05,94.0,984.0
2685.419999999841,21.4,28.5,39.02,58.86,0.0,0.0,19.0,985.0
2685.689999999841,21.4,28.5,39.27,58.86,0.0,58.86,39.0,985.0
2685.959999999841,21.4,28.5,39.27,58.86,284.49,176.58,173.0,985.0
2686.229999999841,21.4,28.5,39.27,58.86,117.72,166.77,114.0,985.0
2686.499999999841,21.4,28.5,39.27,0.0,0.0,49.05,16.0,985.0
2686.769999999841,21.4,28.5,39.27,58.86,0.0,0.0,19.0,985.0
2687.039999999841,21.4,28.5,39.52,0.0,58.86,58.86,39.0,985.0
2687.309999999841,21.4,28.5,39.27,58.86,58.86,107.91,75.0,985.0
2687.5799999998408,21.4,28.5,39.27,235.44,0.0,107.91,114.0,985.0
2687.8499999998407,21.4,28.5,39.02,117.72,166.77,0.0,94.0,985.0
2688.1199999998407,21.4,28.5,39.27,58.86,58.86,58.86,58.0,986.0
2688.3899999998407,21.4,28.5,39.27,0.0,0.0,58.86,19.0,986.0
2688.6599999998407,21.4,28.5,39.27,166.77,117.72,49.05,111.0,986.0
2688.9299999998407,21.4,28.6,39.27,117.72,58.86,343.35,173.0,986.0
2689.1999999998407,21.4,28.6,39.02,0.0,0.0,0.0,0.0,986.0
2689.4699999998406,21.4,28.6,39.27,58.86,0.0,0.0,19.0,986.0
2689.7399999998406,21.4,28.6,39.27,0.0,58.86,58.86,39.0,986.0
2690.0099999998406,21.4,28.6,39.27,58.86,58.86,58.86,58.0,986.0
2690.2799999998406,21.4,28.6,39.27,176.58,0.0,176.58,117.0,986.0
2690.5499999998406,21.4,28.6,39.02,117.72,0.0,0.0,39.0,986.0
2690.8199999998405,21.4,28.6,39.02,0.0,58.86,58.86,39.0,987.0
2691.0899999998405,21.4,28.6,39.27,0.0,58.86,0.0,19.0,987.0
2691.3599999998405,21.4,28.6,39.27,58.86,235.44,49.05,114.0,987.0
2691.6299999998405,21.4,28.6,39.27,0.0,0.0,117.72,39.0,987.0
2691.8999999998405,21.4,28.6,39.27,0.0,0.0,58.86,19.0,987.0
2692.1699999998405,21.4,28.6,39.27,58.86,0.0,0.0,19.0,987.0
2692.4399999998404,21.4,28.6,39.52,0.0,0.0,58.86,19.0,987.0
2692.7099999998404,21.4,28.6,39.27,58.86,0.0,58.86,39.0,987.0
2692.9799999998404,21.4,28.6,39.27,58.86,0.0,58.86,39.0,987.0
2693.2499999998404,21.4,28.6,39.02,58.86,0.0,58.86,39.0,987.0
2693.5199999998404,21.4,28.6,39.02,0.0,0.0,0.0,0.0,988.0
2693.7899999998403,21.4,28.6,39.27,58.86,0.0,58.86,39.0,988.0
2694.0599999998403,21.4,28.6,39.27,107.91,58.86,166.77,111.0,988.0
2694.3299999998403,21.4,28.6,39.27,107.91,176.58,284.49,189.0,988.0
2694.5999999998403,21.4,28.6,39.27,58.86,0.0,49.05,35.0,988.0
2694.8699999998403,21.4,28.6,39.27,58.86,58.86,58.86,58.0,988.0
2695.1399999998403,21.4,28.5,39.27,0.0,58.86,58.86,39.0,988.0
2695.4099999998402,21.4,28.5,39.27,117.72,0.0,176.58,98.0,988.0
2695.67999999984,21.4,28.5,39.27,107.91,58.86,58.86,75.0,988.0
2695.94999999984,21.4,28.5,39.02,58.86,0.0,0.0,19.0,988.0
2696.21999999984,21.4,28.5,39.27,0.0,0.0,0.0,0.0,989.0
2696.48999999984,21.4,28.5,39.02,107.91,0.0,117.72,75.0,989.0
2696.75999999984,21.4,28.5,39.27,235.44,176.58,353.16,255.0,989.0
2697.02999999984,21.4,28.5,39.02,58.86,166.77,353.16,192.0,989.0
2697.29999999984,21.4,28.5,39.27,0.0,58.86,0.0,19.0,989.0
2697.56999999984,21.4,28.5,39.52,58.86,0.0,0.0,19.0,989.0
2697.83999999984,21.4,28.5,39.27,0.0,58.86,58.86,39.0,989.0
2698.10999999984,21.4,28.5,39.27,58.86,0.0,49.05,35.0,989.0
2698.91999999984,21.4,28.5,39.27,58.86,58.86,0.0,39.0,990.0
2699.18999999984,21.4,28.5,39.27,0.0,0.0,58.86,19.0,990.0
2699.45999999984,21.4,28.5,39.27,58.86,461.07,0.0,173.0,990.0
2699.72999999984,21.4,28.5,39.27,235.44,402.21,225.63,287.0,990.0
2699.99999999984,21.4,28.5,39.27,0.0,0.0,0.0,0.0,990.0
2700.26999999984,21.4,28.5,39.27,58.86,0.0,0.0,19.0,990.0
2700.53999999984,21.4,28.5,39.52,58.86,0.0,0.0,19.0,990.0
2700.80999999984,21.4,28.5,39.27,0.0,0.0,0.0,0.0,990.0
2701.07999999984,21.4,28.5,39.27,0.0,58.86,58.86,39.0,990.0
2701.34999999984,21.4,28.5,39.27,58.86,117.72,58.86,78.0,990.0
2701.61999999984,21.4,28.6,39.27,58.86,58.86,58.86,58.0,991.0
2701.88999999984,21.4,28.6,39.52,58.86,0.0,0.0,19.0,991.0
2702.15999999984,21.4,28.6,39.27,58.86,166.77,0.0,75.0,991.0
2702.4299999998398,21.4,28.6,39.27,0.0,58.86,58.86,39.0,991.0
2702.6999999998397,21.4,28.6,39.27,0.0,0.0,49.05,16.0,991.0
2702.9699999998397,21.4,28.6,39.27,58.86,58.86,0.0,39.0,991.0
2703.2399999998397,21.4,28.6,39.27,0.0,0.0,49.05,16.0,991.0
2703.5099999998397,21.4,28.6,39.52,0.0,0.0,0.0,0.0,991.0
2703.7799999998397,21.4,28.5,39.27,58.86,0.0,176.58,78.0,991.0
2704.0499999998397,21.4,28.5,39.27,107.91,166.77,117.72,130.0,991.0
2704.3199999998396,21.4,28.5,39.02,0.0,58.86,58.86,39.0,992.0
2704.5899999998396,21.4,28.5,39.27,58.86,0.0,0.0,19.0,992.0
2704.8599999998396,21.4,28.5,39.27,176.58,225.63,0.0,134.0,992.0
2705.1299999998396,21.4,28.5,39.52,343.35,58.86,863.28,421.0,992.0
